source_id,model,task,original_score,reasoning_score,category,fact_scores,primitive,application_eligible,manual_application_failure,question
medmcqa-da70d380-7647-4452-8dbb-ade1663b6d5b,reference,case,0,0,some_facts_consistently_wrong,"[[2, 0], [0, 0]]",False,True,,"Medical question:
A 36-year-old woman undergoes transsphenoidal hypophysectomy for a large pituitary mass. Which type of hormone replacement is generally not required after this procedure?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-da70d380-7647-4452-8dbb-ade1663b6d5b,rl,case,0,0,some_facts_consistently_wrong,"[[2, 0], [0, 0]]",False,True,,"Medical question:
A 36-year-old woman undergoes transsphenoidal hypophysectomy for a large pituitary mass. Which type of hormone replacement is generally not required after this procedure?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-524d41bf-ef51-49b4-8662-dcaf2c2798fb,reference,case,0,0,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,True,"Medical question:
A patient with diabetes and hypertension who takes several medications develops septicemia and has a serum creatinine level of 5.7 mg/dL. Which glucose-lowering medication should be stopped?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-524d41bf-ef51-49b4-8662-dcaf2c2798fb,rl,case,0,0,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,True,"Medical question:
A patient with diabetes and hypertension who takes several medications develops septicemia and has a serum creatinine level of 5.7 mg/dL. Which glucose-lowering medication should be stopped?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-6456df80-5db3-44f0-bc53-e3209b525d2f,reference,case,0,0,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,True,"Medical question:
A patient presents with two days of ascending muscle weakness and flaccid limbs. What laboratory investigation should be performed first to identify a rapidly reversible metabolic cause?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-6456df80-5db3-44f0-bc53-e3209b525d2f,rl,case,0,0,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,True,"Medical question:
A patient presents with two days of ascending muscle weakness and flaccid limbs. What laboratory investigation should be performed first to identify a rapidly reversible metabolic cause?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-f1cbc766-a7ea-44ec-ba8b-997ffc3a028a,reference,case,0,0,partial_or_wording_sensitive,"[[1, 0], [2, 2]]",False,False,,"Medical question:
A 3.5-kg term male newborn develops respiratory distress at birth that does not respond to surfactant. Echocardiography is normal, chest radiography shows a ground-glass appearance, and cultures are negative. Apgar scores were 4 and 5 at one and five minutes, respectively, and a female sibling previously died at one month of age. What is the most likely diagnosis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-f1cbc766-a7ea-44ec-ba8b-997ffc3a028a,rl,case,0,0,partial_or_wording_sensitive,"[[1, 0], [2, 2]]",False,False,,"Medical question:
A 3.5-kg term male newborn develops respiratory distress at birth that does not respond to surfactant. Echocardiography is normal, chest radiography shows a ground-glass appearance, and cultures are negative. Apgar scores were 4 and 5 at one and five minutes, respectively, and a female sibling previously died at one month of age. What is the most likely diagnosis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-bec8dd0c-aafe-44be-af2a-d55055476931,reference,case,0,0,some_facts_consistently_wrong,"[[0, 0], [0, 1]]",False,True,,"Medical question:
A 2-year-old child has flame burns involving the face, both upper limbs, and the anterior chest and abdomen. Using pediatric burn-surface estimates, approximately what percentage of total body surface area is involved?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-bec8dd0c-aafe-44be-af2a-d55055476931,rl,case,0,0,some_facts_consistently_wrong,"[[0, 0], [0, 1]]",False,True,,"Medical question:
A 2-year-old child has flame burns involving the face, both upper limbs, and the anterior chest and abdomen. Using pediatric burn-surface estimates, approximately what percentage of total body surface area is involved?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-74340a21-07b9-4e61-92a5-d4e4fb270de6,reference,case,0,0,some_facts_consistently_wrong,"[[0, 0], [2, 1]]",False,True,,"Medical question:
An ECG has a mean electrical axis of +90°. In which lead should the R wave have its maximum voltage?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-74340a21-07b9-4e61-92a5-d4e4fb270de6,rl,case,0,0,some_facts_consistently_wrong,"[[0, 0], [2, 1]]",False,True,,"Medical question:
An ECG has a mean electrical axis of +90°. In which lead should the R wave have its maximum voltage?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-26f30f24-dcd8-453d-8553-9ee82ad496e1,reference,case,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical question:
A 62-year-old woman has acute confusion and bumps into objects. She is alert and oriented, with fluent speech and normal comprehension, but has impaired writing, impaired arithmetic, right-left confusion, and difficulty identifying her fingers. MRI shows cortical and subcortical T2 hyperintensities with areas of leptomeningeal enhancement. What neurological syndrome is demonstrated by her cognitive deficits?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-26f30f24-dcd8-453d-8553-9ee82ad496e1,rl,case,1,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical question:
A 62-year-old woman has acute confusion and bumps into objects. She is alert and oriented, with fluent speech and normal comprehension, but has impaired writing, impaired arithmetic, right-left confusion, and difficulty identifying her fingers. MRI shows cortical and subcortical T2 hyperintensities with areas of leptomeningeal enhancement. What neurological syndrome is demonstrated by her cognitive deficits?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-22e57519-9267-43a7-888e-70bc373bc109,reference,case,2,0,partial_or_wording_sensitive,"[[1, 0]]",True,False,,"Medical question:
A patient with severe hydrophobia is suspected of having rabies, and corneal scrapings are obtained. What diagnostic test should be performed on this specimen?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-22e57519-9267-43a7-888e-70bc373bc109,rl,case,2,0,partial_or_wording_sensitive,"[[1, 0]]",True,False,,"Medical question:
A patient with severe hydrophobia is suspected of having rabies, and corneal scrapings are obtained. What diagnostic test should be performed on this specimen?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-8a82f9e4-b38f-43f6-9d8d-4ef8a6a4bcbf,reference,case,1,1,partial_or_wording_sensitive,"[[1, 1], [2, 2]]",False,True,,"Medical question:
A 40-year-old man presents with fever, fatigue, jaundice, dark urine, clay-colored stools, and a recent aversion to cigarette smoking. Laboratory testing shows total bilirubin 18.5 mg/dL, direct bilirubin 7.5 mg/dL, AST 723 U/L, and ALT 812 U/L. What serologic and molecular investigations should be ordered to evaluate common causes of acute viral hepatitis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-8a82f9e4-b38f-43f6-9d8d-4ef8a6a4bcbf,rl,case,1,0,partial_or_wording_sensitive,"[[1, 1], [2, 2]]",False,True,,"Medical question:
A 40-year-old man presents with fever, fatigue, jaundice, dark urine, clay-colored stools, and a recent aversion to cigarette smoking. Laboratory testing shows total bilirubin 18.5 mg/dL, direct bilirubin 7.5 mg/dL, AST 723 U/L, and ALT 812 U/L. What serologic and molecular investigations should be ordered to evaluate common causes of acute viral hepatitis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-d14e6c46-6260-4e50-b24e-19218c4c9587,reference,case,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical question:
A patient receiving antitubercular therapy develops tingling in the limbs. Which vitamin should be added to improve this treatment-related neuropathy?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-d14e6c46-6260-4e50-b24e-19218c4c9587,rl,case,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical question:
A patient receiving antitubercular therapy develops tingling in the limbs. Which vitamin should be added to improve this treatment-related neuropathy?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-43a48b2d-df1f-42d0-a999-d76df02c8515,reference,case,0,0,partial_or_wording_sensitive,"[[2, 1], [0, 2]]",False,True,,"Medical question:
A pregnant woman with placenta previa begins bleeding during labor and has a blood pressure of 80/50 mm Hg. An emergency lower-segment cesarean section is planned because of acute hemorrhagic shock. What anesthetic technique and induction agent should be used?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-43a48b2d-df1f-42d0-a999-d76df02c8515,rl,case,0,0,partial_or_wording_sensitive,"[[2, 1], [0, 2]]",False,True,,"Medical question:
A pregnant woman with placenta previa begins bleeding during labor and has a blood pressure of 80/50 mm Hg. An emergency lower-segment cesarean section is planned because of acute hemorrhagic shock. What anesthetic technique and induction agent should be used?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-427b1e29-9386-4ca4-af88-7c3fe4b37e15,reference,case,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical question:
After panoramic imaging, what imaging study should be used to confirm suspected internal derangement of the temporomandibular joint?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-427b1e29-9386-4ca4-af88-7c3fe4b37e15,rl,case,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical question:
After panoramic imaging, what imaging study should be used to confirm suspected internal derangement of the temporomandibular joint?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
